year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,delays
2022,7,G4,Allegiant Air,FSD,"Sioux Falls, SD: Joe Foss Field",103,25,0,1,1159,304,80,523,0,
2022,7,G4,Allegiant Air,FWA,"Fort Wayne, IN: Fort Wayne International",86,35,0,0,2581,548,782,417,0,
2022,7,G4,Allegiant Air,GEG,"Spokane, WA: Spokane International",27,8,0,0,327,59,0,61,16,
2022,7,G4,Allegiant Air,GFK,"Grand Forks, ND: Grand Forks International",9,1,0,0,17,0,0,0,0,
2022,7,G4,Allegiant Air,GJT,"Grand Junction, CO: Grand Junction Regional",18,4,0,0,236,9,20,186,0,
2022,7,G4,Allegiant Air,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",9,3,0,0,146,12,0,15,0,
2022,7,G4,Allegiant Air,GRI,"Grand Island, NE: Central Nebraska Regional",18,8,1,0,652,47,212,207,0,
2022,7,G4,Allegiant Air,GRR,"Grand Rapids, MI: Gerald R. Ford International",165,63,4,1,4632,765,1164,647,29,
2022,7,G4,Allegiant Air,GSO,"Greensboro/High Point, NC: Piedmont Triad International",9,5,3,0,298,105,4,130,0,
2022,7,G4,Allegiant Air,GSP,"Greer, SC: Greenville-Spartanburg International",27,19,0,0,1425,359,163,180,0,
2022,7,G4,Allegiant Air,GTF,"Great Falls, MT: Great Falls International",8,5,0,1,595,340,185,42,0,
2022,7,G4,Allegiant Air,HGR,"Hagerstown, MD: Hagerstown Regional-Richard A. Henson Field",28,7,1,0,473,94,198,122,0,
2022,7,G4,Allegiant Air,HOU,"Houston, TX: William P Hobby",45,7,0,0,385,102,10,106,0,
2022,7,G4,Allegiant Air,HTS,"Ashland, WV: Tri-State/Milton J. Ferguson Field",88,26,4,1,1775,597,268,317,0,
2022,7,G4,Allegiant Air,IAD,"Washington, DC: Washington Dulles International",37,6,1,0,188,26,5,109,0,
2022,7,G4,Allegiant Air,IAG,"Niagara Falls, NY: Niagara Falls International",36,8,0,0,498,151,83,234,0,
2022,7,G4,Allegiant Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",68,15,0,0,947,286,0,255,0,
2022,7,G4,Allegiant Air,IDA,"Idaho Falls, ID: Idaho Falls Regional",73,18,0,0,622,255,23,112,0,
2022,7,G4,Allegiant Air,IND,"Indianapolis, IN: Indianapolis International",191,75,3,0,5122,636,303,403,0,
2022,7,G4,Allegiant Air,JAX,"Jacksonville, FL: Jacksonville International",73,38,4,2,3946,2074,7,583,0,
2022,7,G4,Allegiant Air,LAS,"Las Vegas, NV: McCarran International",817,398,13,3,34667,7357,1358,6364,24,
2022,7,G4,Allegiant Air,LAX,"Los Angeles, CA: Los Angeles International",216,82,2,0,3196,891,187,688,9,
2022,7,G4,Allegiant Air,LCK,"Columbus, OH: Rickenbacker International",158,55,2,0,3840,502,872,701,0,
2022,7,G4,Allegiant Air,LEX,"Lexington, KY: Blue Grass",97,30,2,0,2937,367,227,328,0,
2022,7,G4,Allegiant Air,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",37,16,2,0,1169,24,440,84,0,
2022,7,G4,Allegiant Air,LRD,"Laredo, TX: Laredo International",9,2,0,0,135,96,0,39,0,
2022,7,G4,Allegiant Air,MCI,"Kansas City, MO: Kansas City International",23,4,0,0,132,38,49,45,0,
2022,7,G4,Allegiant Air,MDT,"Harrisburg, PA: Harrisburg International",96,35,2,0,3588,2014,246,379,0,
2022,7,G4,Allegiant Air,MDW,"Chicago, IL: Chicago Midway International",36,14,1,0,1178,122,47,218,0,
2022,7,G4,Allegiant Air,MEM,"Memphis, TN: Memphis International",117,44,1,0,2458,908,147,663,0,
2022,7,G4,Allegiant Air,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",54,16,0,0,1113,573,196,112,0,
2022,7,G4,Allegiant Air,MFR,"Medford, OR: Rogue Valley International - Medford",46,22,0,0,1559,437,20,264,0,
2022,7,G4,Allegiant Air,MLB,"Melbourne, FL: Melbourne International",18,10,0,0,506,253,131,57,0,
2022,7,G4,Allegiant Air,MLI,"Moline, IL: Quad City International",38,17,1,0,1256,398,158,133,0,
2022,7,G4,Allegiant Air,MOT,"Minot, ND: Minot International",13,2,0,0,143,0,0,121,0,
2022,7,G4,Allegiant Air,MRY,"Monterey, CA: Monterey Regional",9,5,0,0,217,38,0,41,0,
2022,7,G4,Allegiant Air,MSO,"Missoula, MT: Missoula International",37,6,0,1,179,41,0,31,0,
2022,7,G4,Allegiant Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",37,7,0,0,445,184,0,32,0,
2022,7,G4,Allegiant Air,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",11,1,0,0,59,0,0,31,0,
2022,7,G4,Allegiant Air,MYR,"Myrtle Beach, SC: Myrtle Beach International",249,92,5,2,5743,1987,338,718,0,
2022,7,G4,Allegiant Air,OAK,"Oakland, CA: Metropolitan Oakland International",65,16,1,0,942,432,3,137,0,
2022,7,G4,Allegiant Air,OKC,"Oklahoma City, OK: Will Rogers World",31,8,0,0,547,181,52,156,0,
2022,7,G4,Allegiant Air,OMA,"Omaha, NE: Eppley Airfield",58,6,1,0,349,232,50,62,0,
2022,7,G4,Allegiant Air,ORF,"Norfolk, VA: Norfolk International",59,23,2,0,1451,239,166,292,0,
2022,7,G4,Allegiant Air,OWB,"Owensboro, KY: Owensboro Daviess County Regional",9,4,1,0,123,9,0,17,0,
2022,7,G4,Allegiant Air,PBG,"Plattsburgh, NY: Plattsburgh International",39,6,0,0,325,167,6,34,0,
2022,7,G4,Allegiant Air,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",28,10,1,0,411,61,61,138,0,
2022,7,G4,Allegiant Air,PDX,"Portland, OR: Portland International",27,8,0,0,236,12,0,141,0,
2022,7,G4,Allegiant Air,PGD,"Punta Gorda, FL: Punta Gorda Airport",550,245,8,0,25463,6541,1875,4804,36,
2022,7,G4,Allegiant Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",26,11,0,0,683,94,127,41,0,
2022,7,G4,Allegiant Air,PIA,"Peoria, IL: General Downing - Peoria International",117,22,1,2,3242,391,162,1915,0,
2022,7,G4,Allegiant Air,PIE,"St. Petersburg, FL: St Pete Clearwater International",837,380,13,2,29980,6193,3020,5361,23,
2022,7,G4,Allegiant Air,PIT,"Pittsburgh, PA: Pittsburgh International",168,99,4,0,6560,792,203,503,203,
2022,7,G4,Allegiant Air,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",41,13,1,0,632,94,66,164,0,
2022,7,G4,Allegiant Air,PSM,"Portsmouth, NH: Portsmouth International at Pease",47,12,1,0,772,217,179,170,0,
2022,7,G4,Allegiant Air,PVD,"Providence, RI: Theodore Francis Green State",32,7,0,1,475,113,35,294,0,
2022,7,G4,Allegiant Air,PVU,"Provo, UT: Provo Municipal",87,12,1,0,559,266,0,64,0,
2022,7,G4,Allegiant Air,RAP,"Rapid City, SD: Rapid City Regional",24,6,1,0,571,215,0,52,0,
2022,7,G4,Allegiant Air,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",9,5,0,0,278,55,122,71,0,
2022,7,G4,Allegiant Air,RFD,"Rockford, IL: Chicago/Rockford International",57,11,0,0,2124,1805,56,108,0,
2022,7,G4,Allegiant Air,RIC,"Richmond, VA: Richmond International",19,7,1,0,509,21,349,14,0,
2022,7,G4,Allegiant Air,RNO,"Reno, NV: Reno/Tahoe International",18,3,0,0,323,0,0,233,0,
2022,7,G4,Allegiant Air,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",33,9,0,0,569,248,43,150,0,
2022,7,G4,Allegiant Air,ROC,"Rochester, NY: Greater Rochester International",9,0,0,0,0,0,0,0,0,
2022,7,G4,Allegiant Air,SAN,"San Diego, CA: San Diego International",99,36,2,0,1868,669,23,306,1,
2022,7,G4,Allegiant Air,SAT,"San Antonio, TX: San Antonio International",9,3,0,0,226,9,146,36,0,
2022,7,G4,Allegiant Air,SAV,"Savannah, GA: Savannah/Hilton Head International",155,85,5,0,6642,1103,234,925,0,
2022,7,G4,Allegiant Air,SBN,"South Bend, IN: South Bend International",54,18,0,0,1220,523,138,290,15,
2022,7,G4,Allegiant Air,SCK,"Stockton, CA: Stockton Metropolitan",48,27,0,0,2521,1329,24,313,0,
2022,7,G4,Allegiant Air,SDF,"Louisville, KY: Louisville Muhammad Ali International",112,46,3,0,2675,1273,175,228,70,
2022,7,G4,Allegiant Air,SFB,"Sanford, FL: Orlando Sanford International",909,334,9,2,29362,10766,1399,3666,131,
2022,7,G4,Allegiant Air,SGF,"Springfield, MO: Springfield-Branson National",109,33,0,0,1583,936,44,226,0,
2022,7,G4,Allegiant Air,SHV,"Shreveport, LA: Shreveport Regional",36,9,0,0,492,191,0,48,0,
2022,7,G4,Allegiant Air,SMX,"Santa Maria, CA: Santa Maria Public/Capt. G. Allan Hancock Field",10,8,0,0,824,439,0,82,0,
2022,7,G4,Allegiant Air,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",109,23,1,0,909,126,42,191,0,
2022,7,G4,Allegiant Air,SPI,"Springfield, IL: Abraham Lincoln Capital",18,5,0,0,350,251,18,29,0,
2022,7,G4,Allegiant Air,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",224,100,2,0,7991,2058,253,2653,13,
2022,7,G4,Allegiant Air,SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",55,9,0,0,621,405,122,50,16,
2022,7,G4,Allegiant Air,SYR,"Syracuse, NY: Syracuse Hancock International",60,16,0,0,1011,352,134,525,0,
2022,7,G4,Allegiant Air,TOL,"Toledo, OH: Toledo Express",28,8,0,0,439,14,287,98,0,
2022,7,G4,Allegiant Air,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",19,6,0,0,524,348,32,69,0,
2022,7,G4,Allegiant Air,TUL,"Tulsa, OK: Tulsa International",59,15,0,0,2959,1916,311,730,0,
2022,7,G4,Allegiant Air,TVC,"Traverse City, MI: Cherry Capital",19,5,0,0,289,23,221,29,0,
2022,7,G4,Allegiant Air,TYS,"Knoxville, TN: McGhee Tyson",251,107,4,0,8655,2235,996,1221,0,
2022,7,G4,Allegiant Air,USA,"Concord, NC: Concord Padgett Regional",54,16,1,0,1088,519,146,71,0,
2022,7,G4,Allegiant Air,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",426,129,8,0,6859,1488,444,1099,0,
2022,7,G4,Allegiant Air,XNA,"Fayetteville, AR: Northwest Arkansas Regional",106,29,1,0,1815,434,121,335,0,
2022,7,HA,Hawaiian Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",13,5,0,0,245,245,0,0,0,
2022,7,HA,Hawaiian Airlines Inc.,BOS,"Boston, MA: Logan International",18,3,0,0,89,89,0,0,0,
2022,7,HA,Hawaiian Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",2669,548,3,0,26820,15630,164,71,258,
2022,7,HA,Hawaiian Airlines Inc.,ITO,"Hilo, HI: Hilo International",407,74,0,1,1944,1424,12,0,16,
2022,7,HA,Hawaiian Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",31,14,0,0,515,491,0,0,0,
2022,7,HA,Hawaiian Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",671,96,0,0,4405,3450,7,0,84,
2022,7,HA,Hawaiian Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",111,17,0,0,860,623,31,0,0,
2022,7,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",217,33,0,1,1551,1168,0,0,50,
2022,7,HA,Hawaiian Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",62,7,0,0,235,119,17,0,51,
2022,7,HA,Hawaiian Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",686,140,2,1,4417,2171,0,0,53,
2022,7,HA,Hawaiian Airlines Inc.,MCO,"Orlando, FL: Orlando International",13,4,0,0,271,271,0,0,0,
2022,7,HA,Hawaiian Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",124,12,0,0,688,499,0,0,26,
2022,7,HA,Hawaiian Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",1259,220,1,2,6815,5158,0,297,71,
2022,7,HA,Hawaiian Airlines Inc.,ONT,"Ontario, CA: Ontario International",31,7,0,0,154,146,0,0,0,
2022,7,HA,Hawaiian Airlines Inc.,PDX,"Portland, OR: Portland International",62,23,0,0,1135,1103,0,0,0,
2022,7,HA,Hawaiian Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",31,5,0,1,97,91,0,6,0,
2022,7,HA,Hawaiian Airlines Inc.,PPG,"Pago Pago, TT: Pago Pago International",8,5,0,0,1602,107,1478,0,0,
2022,7,HA,Hawaiian Airlines Inc.,SAN,"San Diego, CA: San Diego International",62,23,0,1,624,536,0,0,10,
2022,7,HA,Hawaiian Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",62,22,0,0,605,428,0,0,0,
2022,7,HA,Hawaiian Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",93,20,0,0,659,554,0,0,0,
2022,7,HA,Hawaiian Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",62,2,0,0,35,18,0,0,0,
2022,7,HA,Hawaiian Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",62,11,0,0,343,218,0,0,4,
2022,7,MQ,Envoy Air,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",61,7,1,0,486,84,0,75,0,
2022,7,MQ,Envoy Air,ABI,"Abilene, TX: Abilene Regional",173,38,1,0,2019,1063,44,242,0,
2022,7,MQ,Envoy Air,ABQ,"Albuquerque, NM: Albuquerque International Sunport",31,2,0,0,85,28,0,0,0,
2022,7,MQ,Envoy Air,ACT,"Waco, TX: Waco Regional",141,27,0,0,1028,340,18,76,29,
2022,7,MQ,Envoy Air,AEX,"Alexandria, LA: Alexandria International",92,13,0,1,797,86,142,163,0,
2022,7,MQ,Envoy Air,AGS,"Augusta, GA: Augusta Regional at Bush Field",62,15,0,0,751,199,58,230,0,
2022,7,MQ,Envoy Air,ALO,"Waterloo, IA: Waterloo Regional",58,9,1,0,685,43,45,88,0,
2022,7,MQ,Envoy Air,AMA,"Amarillo, TX: Rick Husband Amarillo International",49,2,0,0,91,0,0,18,0,
2022,7,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",112,20,0,0,896,116,27,545,0,
2022,7,MQ,Envoy Air,ATW,"Appleton, WI: Appleton International",62,16,0,0,857,41,52,331,0,
2022,7,MQ,Envoy Air,AUS,"Austin, TX: Austin - Bergstrom International",731,106,2,2,5913,796,400,1428,0,
2022,7,MQ,Envoy Air,AVL,"Asheville, NC: Asheville Regional",134,30,2,1,1074,227,7,628,0,
2022,7,MQ,Envoy Air,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",62,7,1,0,357,38,4,72,0,
2022,7,MQ,Envoy Air,AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International",62,11,0,0,566,106,177,87,0,
2022,7,MQ,Envoy Air,BGR,"Bangor, ME: Bangor International",31,3,0,0,234,0,2,149,0,
2022,7,MQ,Envoy Air,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",151,34,0,1,1521,738,28,403,0,
2022,7,MQ,Envoy Air,BIL,"Billings, MT: Billings Logan International",88,13,0,1,669,172,0,169,0,
2022,7,MQ,Envoy Air,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",62,12,0,0,996,127,612,56,0,
2022,7,MQ,Envoy Air,BNA,"Nashville, TN: Nashville International",190,34,0,1,1986,510,113,696,0,
2022,7,MQ,Envoy Air,BOI,"Boise, ID: Boise Air Terminal",31,6,0,0,419,113,38,94,0,
2022,7,MQ,Envoy Air,BOS,"Boston, MA: Logan International",124,23,2,0,1289,301,310,469,0,
2022,7,MQ,Envoy Air,BPT,"Beaumont/Port Arthur, TX: Jack Brooks Regional",62,5,0,0,246,133,0,63,0,
2022,7,MQ,Envoy Air,BRO,"Brownsville, TX: Brownsville South Padre Island International",13,2,0,0,93,0,71,9,0,
2022,7,MQ,Envoy Air,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",61,13,0,0,447,132,0,118,0,
2022,7,MQ,Envoy Air,BTV,"Burlington, VT: Burlington International",43,6,0,0,207,40,0,111,0,
2022,7,MQ,Envoy Air,BUF,"Buffalo, NY: Buffalo Niagara International",5,1,0,0,118,0,0,4,0,
2022,7,MQ,Envoy Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",25,3,0,0,178,86,2,33,0,
2022,7,MQ,Envoy Air,BZN,"Bozeman, MT: Bozeman Yellowstone International",5,1,0,0,19,5,0,0,0,
2022,7,MQ,Envoy Air,CAE,"Columbia, SC: Columbia Metropolitan",114,15,0,0,599,154,0,288,0,
2022,7,MQ,Envoy Air,CHA,"Chattanooga, TN: Lovell Field",83,14,0,1,541,155,65,142,0,
2022,7,MQ,Envoy Air,CHS,"Charleston, SC: Charleston AFB/International",94,12,1,0,557,46,61,177,0,
2022,7,MQ,Envoy Air,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",37,7,1,0,680,104,146,122,0,
2022,7,MQ,Envoy Air,CLE,"Cleveland, OH: Cleveland-Hopkins International",61,17,1,0,656,78,100,255,0,
2022,7,MQ,Envoy Air,CLL,"College Station/Bryan, TX: Easterwood Field",32,4,0,0,218,48,0,67,0,
2022,7,MQ,Envoy Air,CLT,"Charlotte, NC: Charlotte Douglas International",217,42,2,3,2532,495,888,473,0,
2022,7,MQ,Envoy Air,CMH,"Columbus, OH: John Glenn Columbus International",197,41,1,0,2634,827,76,565,0,
2022,7,MQ,Envoy Air,CMI,"Champaign/Urbana, IL: University of Illinois/Willard",119,23,0,0,1191,215,102,154,0,
2022,7,MQ,Envoy Air,COU,"Columbia, MO: Columbia Regional",61,7,1,0,294,119,0,57,0,
2022,7,MQ,Envoy Air,CRP,"Corpus Christi, TX: Corpus Christi International",136,22,0,1,1241,166,3,253,0,
2022,7,MQ,Envoy Air,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",264,41,3,0,2133,448,135,477,0,
2022,7,MQ,Envoy Air,CWA,"Mosinee, WI: Central Wisconsin",58,10,0,0,602,179,169,61,0,
2022,7,MQ,Envoy Air,DAY,"Dayton, OH: James M Cox/Dayton International",87,20,0,0,1047,211,48,217,0,
2022,7,MQ,Envoy Air,DBQ,"Dubuque, IA: Dubuque Regional",62,11,0,0,868,127,87,208,0,
2022,7,MQ,Envoy Air,DCA,"Washington, DC: Ronald Reagan Washington National",217,45,3,2,2040,769,185,537,0,
2022,7,MQ,Envoy Air,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",4548,778,5,10,54766,15795,5110,6115,134,
2022,7,MQ,Envoy Air,DSM,"Des Moines, IA: Des Moines International",130,15,0,0,826,279,81,153,0,
2022,7,MQ,Envoy Air,DTW,"Detroit, MI: Detroit Metro Wayne County",85,13,1,0,557,121,2,107,0,
2022,7,MQ,Envoy Air,ELP,"El Paso, TX: El Paso International",149,30,1,0,1385,359,261,200,12,
2022,7,MQ,Envoy Air,EVV,"Evansville, IN: Evansville Regional",62,14,0,0,563,276,0,155,0,
2022,7,MQ,Envoy Air,EYW,"Key West, FL: Key West International",111,7,1,0,435,82,31,130,0,
2022,7,MQ,Envoy Air,FAR,"Fargo, ND: Hector International",62,12,0,0,688,92,114,253,0,
2022,7,MQ,Envoy Air,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",60,5,0,0,244,50,0,118,0,
2022,7,MQ,Envoy Air,FNT,"Flint, MI: Bishop International",62,13,0,0,860,168,65,173,0,
2022,7,MQ,Envoy Air,FSD,"Sioux Falls, SD: Joe Foss Field",62,17,1,0,776,252,23,312,0,
2022,7,MQ,Envoy Air,FSM,"Fort Smith, AR: Fort Smith Regional",56,5,2,0,144,36,0,66,0,
2022,7,MQ,Envoy Air,GCK,"Garden City, KS: Garden City Regional",62,14,0,1,701,156,0,162,0,
2022,7,MQ,Envoy Air,GGG,"Longview, TX: East Texas Regional",62,8,0,0,342,173,0,81,0,
2022,7,MQ,Envoy Air,GJT,"Grand Junction, CO: Grand Junction Regional",92,9,0,0,359,133,12,52,0,
2022,7,MQ,Envoy Air,GNV,"Gainesville, FL: Gainesville Regional",62,13,1,0,446,79,22,269,0,
2022,7,MQ,Envoy Air,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",31,7,0,0,240,63,94,53,0,
2022,7,MQ,Envoy Air,GRB,"Green Bay, WI: Green Bay Austin Straubel International",93,18,1,1,890,177,60,298,0,
2022,7,MQ,Envoy Air,GRI,"Grand Island, NE: Central Nebraska Regional",62,11,0,1,441,142,53,105,0,
2022,7,MQ,Envoy Air,GRK,"Killeen, TX: Robert Gray AAF",107,25,1,0,1460,515,88,93,0,
2022,7,MQ,Envoy Air,GRR,"Grand Rapids, MI: Gerald R. Ford International",122,9,2,0,603,43,47,43,0,
2022,7,MQ,Envoy Air,GSO,"Greensboro/High Point, NC: Piedmont Triad International",145,34,0,3,1737,468,291,602,0,
2022,7,MQ,Envoy Air,GSP,"Greer, SC: Greenville-Spartanburg International",84,19,0,0,861,162,29,170,0,
2022,7,MQ,Envoy Air,HHH,"Hilton Head, SC: Hilton Head Airport",5,3,0,0,59,17,0,42,0,
2022,7,MQ,Envoy Air,HOU,"Houston, TX: William P Hobby",10,4,0,0,220,32,8,28,0,
2022,7,MQ,Envoy Air,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",101,21,1,0,1080,264,135,245,0,
2022,7,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",92,15,0,0,512,165,22,179,0,
2022,7,MQ,Envoy Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",61,10,0,0,438,122,0,166,0,
2022,7,MQ,Envoy Air,ILM,"Wilmington, NC: Wilmington International",62,15,1,0,851,128,26,204,0,
2022,7,MQ,Envoy Air,IND,"Indianapolis, IN: Indianapolis International",171,23,2,0,1711,271,65,430,0,
2022,7,MQ,Envoy Air,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",62,16,0,0,753,159,0,332,7,
2022,7,MQ,Envoy Air,JAX,"Jacksonville, FL: Jacksonville International",145,26,0,1,1243,322,87,588,0,
2022,7,MQ,Envoy Air,LAN,"Lansing, MI: Capital Region International",62,14,0,0,665,105,15,222,0,
2022,7,MQ,Envoy Air,LAW,"Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",92,18,0,0,913,230,0,273,0,
2022,7,MQ,Envoy Air,LBB,"Lubbock, TX: Lubbock Preston Smith International",26,5,0,0,378,68,0,183,0,
2022,7,MQ,Envoy Air,LCH,"Lake Charles, LA: Lake Charles Regional",93,16,0,0,591,163,0,93,0,
2022,7,MQ,Envoy Air,LEX,"Lexington, KY: Blue Grass",90,10,0,0,380,52,0,122,0,
2022,7,MQ,Envoy Air,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",62,11,0,1,669,117,15,113,0,
2022,7,MQ,Envoy Air,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",213,53,1,0,2867,958,90,550,0,
2022,7,MQ,Envoy Air,LRD,"Laredo, TX: Laredo International",58,8,0,0,307,34,0,197,0,
2022,7,MQ,Envoy Air,LSE,"La Crosse, WI: La Crosse Regional",62,12,1,0,630,95,74,261,0,
2022,7,MQ,Envoy Air,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",10,4,0,0,279,57,145,59,0,
2022,7,MQ,Envoy Air,MCI,"Kansas City, MO: Kansas City International",86,14,1,0,795,314,4,35,0,
2022,7,MQ,Envoy Air,MDT,"Harrisburg, PA: Harrisburg International",58,7,1,0,248,44,0,115,0,
2022,7,MQ,Envoy Air,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",35,5,0,0,190,5,74,49,0,
2022,7,MQ,Envoy Air,MGM,"Montgomery, AL: Montgomery Regional",6,1,0,0,15,1,0,14,0,
2022,7,MQ,Envoy Air,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",92,16,2,0,893,197,50,8,0,
2022,7,MQ,Envoy Air,MHT,"Manchester, NH: Manchester-Boston Regional",31,7,0,0,455,230,0,105,0,
2022,7,MQ,Envoy Air,MIA,"Miami, FL: Miami International",1430,208,6,4,13222,4409,750,2883,21,
2022,7,MQ,Envoy Air,MKE,"Milwaukee, WI: General Mitchell International",61,12,5,0,799,70,145,102,0,
2022,7,MQ,Envoy Air,MLI,"Moline, IL: Quad City International",124,21,1,1,1019,225,19,196,0,
2022,7,MQ,Envoy Air,MLU,"Monroe, LA: Monroe Regional",31,7,0,0,232,108,0,41,0,
2022,7,MQ,Envoy Air,MOB,"Mobile, AL: Mobile Regional",30,4,0,0,129,86,0,43,0,
2022,7,MQ,Envoy Air,MQT,"Marquette, MI: Sawyer International",27,7,0,0,768,75,11,47,0,
2022,7,MQ,Envoy Air,MRY,"Monterey, CA: Monterey Regional",62,8,0,0,395,68,0,154,0,
2022,7,MQ,Envoy Air,MSN,"Madison, WI: Dane County Regional-Truax Field",123,19,2,0,1363,331,209,191,0,
2022,7,MQ,Envoy Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",91,24,3,0,963,60,145,359,0,
2022,7,MQ,Envoy Air,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",97,20,0,1,1161,431,30,175,107,
2022,7,MQ,Envoy Air,MTJ,"Montrose/Delta, CO: Montrose Regional",31,2,0,0,52,0,0,52,0,
2022,7,MQ,Envoy Air,OKC,"Oklahoma City, OK: Will Rogers World",120,25,0,0,1825,382,201,161,21,
2022,7,MQ,Envoy Air,OMA,"Omaha, NE: Eppley Airfield",101,21,0,0,1931,482,651,109,0,
2022,7,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",3750,703,51,15,52045,8416,7936,16466,40,
